Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,49,2,1064,0,2,1,4,1,1378,2,1,42,3,5,8,4,2,19161,13738,3,1,0,15,3,4,80,0,28,3,3,5,4,4,3
0,42,1,419,2,12,4,2,1,1379,2,1,77,3,2,2,4,0,5087,2900,3,1,1,12,3,3,80,2,14,4,3,0,0,0,0
1,27,2,1337,1,22,3,1,1,1380,1,0,58,2,1,0,2,2,2863,19555,1,1,0,12,3,1,80,0,1,2,3,1,0,0,0
0,28,0,1103,0,16,3,3,1,1382,3,1,49,3,1,7,3,1,2144,2122,1,1,0,14,3,3,80,0,5,3,2,5,3,1,4
0,36,0,1351,0,9,4,4,1,1384,1,1,66,4,1,6,2,2,2810,9238,1,1,0,22,4,2,80,0,5,3,3,5,4,0,2
0,34,1,937,2,1,3,2,1,1385,1,1,32,3,3,2,4,1,9888,6770,1,1,0,21,4,1,80,0,14,3,2,14,8,2,1
0,34,1,1239,2,13,4,3,1,1386,4,1,39,3,3,2,3,0,8628,22914,1,1,0,18,3,3,80,1,9,2,2,8,7,1,1
0,29,1,136,0,1,3,4,1,1388,1,1,89,3,2,4,1,2,5373,6225,0,1,0,12,3,1,80,1,6,5,2,5,3,0,2
0,32,0,1146,0,15,4,3,1,1389,3,0,34,3,2,4,4,0,6667,16542,5,1,0,18,3,2,80,1,9,6,3,5,1,1,2
1,28,1,1404,0,17,3,0,1,1391,3,1,32,2,1,6,4,0,2367,18779,5,1,0,12,3,1,80,1,6,2,2,4,1,0,3
0,35,1,1224,2,7,4,4,1,1393,3,0,55,3,2,2,4,2,5204,13586,1,1,1,11,3,4,80,0,10,2,3,10,8,0,9
0,27,1,954,2,9,3,2,1,1394,4,1,44,3,2,2,4,1,4105,5099,1,1,0,14,3,1,80,0,7,5,3,7,7,0,7
0,32,1,1373,0,5,4,4,1,1395,4,1,56,2,2,5,4,1,9679,10138,8,1,0,24,4,2,80,0,8,1,3,1,0,0,0
1,31,2,754,2,26,4,2,1,1396,1,1,63,3,2,2,4,2,5617,21075,1,1,1,11,3,3,80,0,10,4,3,10,7,0,8
1,53,1,1168,2,24,4,4,1,1397,1,1,66,3,3,2,1,1,10448,5843,6,1,1,13,3,2,80,0,15,2,2,2,2,2,2
0,33,2,1303,0,7,2,4,1,1399,4,1,36,3,2,4,3,0,5968,18079,1,1,0,20,4,3,80,3,9,2,3,9,7,2,8
0,43,1,574,0,11,3,4,1,1400,1,1,30,3,3,4,3,2,7510,16873,1,1,0,17,3,2,80,1,10,1,3,10,9,0,9
0,55,1,189,1,26,4,1,1,1402,3,1,71,4,5,3,2,2,19636,25811,4,1,1,18,3,1,80,1,35,0,3,10,9,1,4
0,39,1,119,2,15,4,2,1,1404,2,1,77,3,4,2,1,1,13341,25098,0,1,0,12,3,1,80,0,21,3,3,20,8,11,10
0,42,0,335,0,23,2,4,1,1405,4,1,37,2,2,7,3,1,4332,14811,1,1,0,12,3,4,80,0,20,2,3,20,9,3,7
0,54,1,157,0,10,3,3,1,1407,3,0,77,3,2,5,1,1,4440,25198,6,1,1,19,3,4,80,0,9,3,3,5,2,1,4
0,24,1,771,0,1,2,4,1,1408,2,1,45,2,2,4,3,1,4617,14120,1,1,0,12,3,2,80,0,4,2,2,4,3,1,2
0,23,1,571,0,12,2,5,1,1409,4,1,78,3,1,6,4,1,2647,13672,1,1,0,13,3,3,80,0,5,6,4,5,2,1,4
0,40,2,692,0,11,3,0,1,1410,4,0,73,3,2,6,3,2,6323,26849,1,1,0,11,3,1,80,1,10,2,4,10,9,9,4
0,25,1,309,1,2,3,1,1,1412,3,0,82,3,1,0,2,2,2187,19655,4,1,0,14,3,3,80,0,6,3,3,2,0,1,2
0,30,1,911,0,1,2,3,1,1413,4,1,76,3,1,6,2,2,3748,4077,1,1,0,13,3,3,80,0,12,6,2,12,8,1,7
0,25,1,977,0,2,1,5,1,1414,4,1,57,3,1,6,3,0,3977,7298,6,1,1,19,3,3,80,1,7,2,2,2,2,0,2
0,47,1,1180,0,25,3,3,1,1415,1,1,84,3,3,4,3,1,8633,13084,2,1,0,23,4,2,80,0,25,3,3,17,14,12,11
0,42,1,557,0,18,4,4,1,1420,4,1,35,3,2,7,1,0,5410,11189,6,1,1,17,3,3,80,1,9,3,2,4,3,1,2
0,47,0,1162,0,1,1,3,1,1422,3,0,98,3,3,8,2,2,11957,17231,0,1,0,18,3,1,80,2,14,3,1,13,8,5,12
0,22,1,581,0,1,2,4,1,1424,4,1,63,3,1,7,3,1,3375,17624,0,1,0,12,3,4,80,0,4,2,4,3,2,1,2
0,35,1,1395,0,9,4,3,1,1425,2,1,48,3,2,7,3,1,5098,18698,1,1,0,19,3,2,80,0,10,5,3,10,7,0,8
0,32,1,267,0,29,4,4,1,1427,3,0,49,2,1,6,2,1,2837,15919,1,1,0,13,3,3,80,0,6,3,3,6,2,4,1
0,40,1,543,0,1,4,4,1,1428,1,1,83,3,1,6,4,2,2406,4060,8,1,0,19,3,3,80,2,8,3,2,1,0,0,0
0,32,1,234,2,1,4,3,1,1429,2,1,68,2,1,1,2,2,2269,18024,0,1,0,14,3,2,80,1,3,2,3,2,2,2,2
0,39,1,116,0,24,1,4,1,1430,1,1,52,3,2,7,4,1,4108,5340,7,1,0,13,3,1,80,0,18,2,3,7,7,1,7
0,32,1,801,2,1,4,2,1,1432,3,0,48,3,3,2,4,2,10422,24032,1,1,0,19,3,3,80,2,14,3,3,14,10,5,7
0,25,1,1382,2,8,2,5,1,1434,1,0,85,3,2,2,3,0,4907,13684,0,1,1,22,4,2,80,1,6,3,2,5,3,0,4
0,52,0,585,2,29,4,4,1,1435,1,1,40,3,1,1,4,0,3482,19788,2,1,0,15,3,2,80,2,16,3,2,9,8,0,0
0,44,1,1037,0,1,3,3,1,1436,2,1,42,3,1,7,4,1,2436,13422,6,1,1,12,3,3,80,0,6,2,3,4,3,1,2
0,39,0,105,0,9,3,4,1,1438,4,1,87,3,5,3,4,1,19431,15302,2,1,0,13,3,3,80,0,21,3,2,6,0,1,3
0,36,2,688,0,4,2,4,1,1441,4,0,97,3,2,5,2,0,5131,9192,7,1,0,13,3,2,80,3,18,3,3,4,2,0,2
1,29,1,1092,0,1,4,3,1,1443,1,1,36,3,1,7,4,2,4787,26124,9,1,1,14,3,2,80,3,4,3,4,2,2,2,2
0,42,1,300,0,2,3,4,1,1444,1,1,56,3,5,3,3,2,18880,17312,5,1,0,11,3,1,80,0,24,2,2,22,6,4,14
1,56,1,310,0,7,2,0,1,1445,4,1,72,3,1,6,3,2,2339,3666,8,1,0,11,3,4,80,1,14,4,1,10,9,9,8
0,34,1,704,2,28,3,2,1,1447,4,0,95,2,2,2,3,2,6712,8978,1,1,0,21,4,4,80,2,8,2,3,8,7,1,7
0,36,0,301,2,15,4,2,1,1448,4,1,88,1,2,2,4,0,5406,10436,1,1,0,24,4,1,80,1,15,4,2,15,12,11,11
1,50,2,878,2,1,4,4,1,1453,2,1,94,3,2,2,3,0,6728,14255,7,1,0,12,3,4,80,2,12,3,3,6,3,0,1
0,40,1,1322,0,2,4,4,1,1456,3,1,52,2,1,7,3,1,2809,2725,2,1,0,14,3,4,80,0,8,2,3,2,2,2,2
0,40,1,1194,0,2,4,3,1,1458,3,0,98,3,1,7,3,2,2001,12549,2,1,0,14,3,2,80,3,20,2,3,5,3,0,2
0,29,1,468,0,28,4,3,1,1461,4,0,73,2,1,7,1,1,3785,8489,1,1,0,14,3,2,80,0,5,3,1,5,4,0,4
1,50,1,410,2,28,3,2,1,1462,4,1,39,2,3,2,1,0,10854,16586,4,1,1,13,3,2,80,1,20,3,3,3,2,2,0
0,39,1,722,2,24,1,2,1,1463,2,0,60,2,4,2,4,2,12031,8828,0,1,0,11,3,1,80,1,21,2,2,20,9,9,6
0,31,0,325,0,5,3,3,1,1464,2,1,74,3,2,5,1,1,9936,3787,0,1,0,19,3,2,80,0,10,2,3,9,4,1,7
0,39,1,613,0,6,1,3,1,1467,4,1,42,2,3,4,1,2,9991,21457,4,1,0,15,3,1,80,1,9,5,3,7,7,1,7
0,49,2,1023,2,2,3,3,1,1469,4,1,63,2,2,2,2,2,5390,13243,2,1,0,14,3,4,80,0,17,3,2,9,6,0,8
0,34,1,628,0,8,3,3,1,1470,2,1,82,4,2,6,3,2,4404,10228,2,1,0,12,3,1,80,0,6,3,4,4,3,1,2
0,49,2,279,0,8,1,4,1,1472,3,1,61,2,2,7,2,2,5130,24907,1,1,0,23,4,4,80,1,10,3,3,10,7,1,7
0,33,2,1392,0,3,4,4,1,1474,4,0,56,3,1,7,3,2,2909,23159,1,1,1,11,3,3,80,0,8,3,3,8,7,3,0
0,27,1,591,0,2,1,3,1,1475,1,1,40,3,1,6,2,2,3468,16632,9,1,0,12,3,4,80,1,6,3,3,2,2,2,2
0,32,2,1005,0,2,2,4,1,1476,4,1,79,3,1,6,4,1,3068,11864,0,1,0,13,3,3,80,0,8,2,2,7,7,3,6
0,59,1,1324,0,3,3,3,1,1477,3,0,81,4,1,6,1,2,2670,9964,4,1,1,20,4,1,80,3,12,3,2,1,0,0,0
0,38,2,216,0,23,3,4,1,1479,4,1,44,2,3,5,3,1,9526,8787,0,1,0,21,4,2,80,0,10,2,3,9,7,1,8
0,36,1,1299,0,27,3,3,1,1480,3,1,94,3,2,4,3,2,5237,16577,6,1,0,13,3,2,80,2,17,3,2,7,7,7,7
0,35,1,809,0,16,3,3,1,1481,1,1,84,4,1,6,2,2,2426,16479,0,1,0,13,3,3,80,1,6,5,3,5,4,0,3
0,31,1,670,0,26,1,4,1,1483,1,1,31,3,1,7,3,0,2911,15170,1,1,0,17,3,4,80,1,5,1,2,5,2,4,3
0,34,1,1346,0,19,2,3,1,1484,2,1,93,3,1,6,4,0,2661,8758,0,1,0,11,3,3,80,1,3,2,3,2,2,1,2
0,29,1,1389,0,21,4,4,1,1486,2,0,51,4,3,5,1,0,9980,10195,1,1,0,11,3,3,80,1,10,1,3,10,9,8,8
0,22,0,1123,0,16,2,3,1,1488,4,1,96,4,1,6,4,0,2935,7324,1,1,1,13,3,2,80,2,1,2,2,1,0,0,0
0,38,1,371,0,2,3,4,1,1490,4,1,45,3,1,7,4,1,3944,4306,5,1,1,11,3,3,80,0,6,3,3,3,2,1,2
0,24,0,673,0,11,2,5,1,1491,1,0,96,4,2,5,3,0,4011,8232,0,1,0,18,3,4,80,1,5,5,2,4,2,1,3
1,36,1,1218,2,9,4,4,1,1492,3,1,82,2,1,1,1,1,3407,6986,7,1,0,23,4,2,80,0,10,4,3,5,3,0,3
0,34,1,419,0,7,4,4,1,1493,1,0,53,3,3,8,2,1,11994,21293,0,1,0,11,3,3,80,0,13,4,3,12,6,2,11
0,21,1,391,0,15,2,4,1,1494,3,1,96,3,1,7,4,1,1232,19281,1,1,0,14,3,4,80,0,0,6,3,0,0,0,0
0,53,1,1282,0,5,3,5,1,1496,3,0,58,3,5,3,3,0,19094,10735,4,1,0,11,3,4,80,1,26,3,2,14,13,4,8
1,32,2,1125,0,16,1,4,1,1497,2,0,72,1,1,7,1,1,3919,4681,1,1,1,22,4,2,80,0,10,5,3,10,2,6,7
0,42,1,691,2,8,4,2,1,1498,3,1,48,3,2,2,2,2,6825,21173,0,1,0,11,3,4,80,1,10,2,3,9,7,4,2
0,44,1,477,0,7,4,3,1,1499,1,0,42,2,3,4,4,2,10248,2094,3,1,0,14,3,4,80,1,24,4,3,22,6,5,17
0,30,1,125,0,9,2,3,1,1503,4,1,83,2,1,6,3,1,2206,16117,1,1,0,13,3,1,80,0,10,5,3,10,0,1,8
1,24,1,813,0,1,3,3,1,1505,2,1,61,3,1,7,4,2,2293,3020,2,1,1,16,3,1,80,1,6,2,2,2,0,2,0
0,43,1,1273,0,2,2,3,1,1506,4,0,72,4,1,7,3,0,2645,21923,1,1,0,12,3,4,80,2,6,3,2,5,3,1,4
0,35,1,890,2,2,3,2,1,1508,4,0,97,3,1,1,4,2,2014,9687,1,1,0,13,3,1,80,0,2,3,3,2,2,2,2
0,36,1,852,0,5,4,4,1,1509,2,0,82,2,1,7,1,2,3419,13072,9,1,1,14,3,4,80,1,6,3,4,1,1,0,0
0,27,1,1240,0,2,4,4,1,1512,4,0,33,3,1,6,1,0,2341,19715,1,1,0,13,3,4,80,1,1,6,3,1,0,0,0
1,26,1,1357,0,25,3,4,1,1513,1,1,48,1,1,6,3,1,2293,10558,1,1,0,12,3,3,80,0,1,2,2,1,0,0,1
0,27,2,994,2,8,3,4,1,1514,4,1,37,3,3,2,3,1,8726,2975,1,1,0,15,3,4,80,0,9,0,3,9,8,1,7
1,41,1,1360,0,12,3,0,1,1516,2,0,49,3,5,8,3,2,19545,16280,1,1,0,12,3,4,80,0,23,0,3,22,15,15,8
0,34,0,1065,2,23,4,2,1,1517,2,1,72,3,2,2,3,1,4568,10034,0,1,0,20,4,3,80,0,10,2,3,9,5,8,7
0,46,2,1211,2,5,4,2,1,1519,1,1,98,3,2,2,4,1,5772,20445,4,1,1,21,4,3,80,0,14,4,3,9,6,0,8
0,35,1,1229,0,8,1,4,1,1520,4,1,36,4,1,6,4,2,2269,4892,1,1,0,19,3,4,80,0,1,2,3,1,0,0,1
1,48,1,626,0,1,2,4,1,1521,1,1,98,2,3,6,3,1,5381,19294,9,1,1,13,3,4,80,0,23,2,3,1,0,0,0
1,28,1,1434,0,5,4,0,1,1522,3,1,50,3,1,6,3,1,3441,11179,1,1,1,13,3,3,80,0,2,3,2,2,2,2,2
0,44,1,1488,2,1,5,2,1,1523,2,0,75,3,2,2,1,0,5454,4009,5,1,1,21,4,3,80,1,9,2,2,4,3,1,3
0,35,0,1097,0,11,2,3,1,1524,3,1,79,2,3,4,1,2,9884,8302,2,1,1,13,3,3,80,1,10,3,3,4,0,2,3
0,26,1,1443,2,23,3,2,1,1525,3,0,47,2,2,2,4,2,4157,21436,7,1,1,19,3,3,80,1,5,2,2,2,2,0,0
0,35,1,1142,0,23,4,3,1,1528,3,0,30,3,1,6,1,2,4014,16002,3,1,1,15,3,3,80,1,4,3,3,2,2,2,2
0,32,1,427,0,1,3,3,1,1531,1,1,33,3,2,5,4,2,6162,10877,1,1,1,22,4,2,80,1,9,3,3,9,8,7,8
0,50,1,989,0,7,2,3,1,1533,2,0,43,2,5,8,3,0,18740,16701,5,1,1,12,3,4,80,1,29,2,2,27,3,13,8
0,59,1,1435,2,25,3,4,1,1534,1,0,99,3,3,2,1,1,7637,2354,7,1,0,11,3,4,80,0,28,3,2,21,16,7,9
0,36,1,1223,0,8,3,0,1,1535,3,0,59,3,3,4,3,0,10096,8202,1,1,0,13,3,2,80,3,17,2,3,17,14,12,8
0,55,1,836,0,8,3,3,1,1536,4,0,33,3,4,3,3,0,14756,19730,2,1,1,14,3,3,80,3,21,2,3,5,0,0,2
0,36,2,1195,0,11,3,4,1,1537,2,1,95,2,2,5,2,1,6499,22656,1,1,0,13,3,3,80,0,6,3,3,6,5,0,3
0,35,2,664,0,1,3,3,1,1539,2,1,79,3,1,7,1,2,2194,5868,4,1,0,13,3,4,80,1,5,2,2,3,2,1,2
1,36,1,318,0,9,3,3,1,1540,4,1,79,2,1,7,3,2,3388,21777,0,1,1,17,3,1,80,1,2,0,2,1,0,0,0
0,59,2,1225,2,1,1,4,1,1541,1,0,57,2,2,2,3,1,5473,24668,7,1,0,11,3,4,80,0,20,2,2,4,3,1,3
0,29,1,1328,0,2,3,4,1,1542,3,1,76,3,1,7,2,2,2703,4956,0,1,0,23,4,4,80,1,6,3,3,5,4,0,4
0,31,1,1082,0,1,4,3,1,1543,3,1,87,3,1,7,2,1,2501,18775,1,1,0,17,3,2,80,0,1,4,3,1,1,1,0
0,32,1,548,0,1,3,4,1,1544,2,1,66,3,2,7,2,2,6220,7346,1,1,0,17,3,2,80,2,10,3,3,10,4,0,9
0,36,1,132,0,6,3,4,1,1545,2,0,55,4,1,6,4,2,3038,22002,3,1,0,12,3,2,80,0,5,3,3,1,0,0,0
0,31,1,746,0,8,4,4,1,1546,3,0,61,3,2,5,4,1,4424,20682,1,1,0,23,4,4,80,0,11,2,3,11,7,1,8
0,35,1,776,2,1,4,2,1,1547,3,1,32,2,2,2,1,1,4312,23016,0,1,0,14,3,2,80,0,16,2,3,15,13,2,8
0,45,1,193,0,6,4,5,1,1548,4,1,52,3,3,8,1,2,13245,15067,4,1,1,14,3,2,80,0,17,3,4,0,0,0,0
0,55,1,111,2,1,2,4,1,1553,1,1,70,3,3,2,4,2,10239,18092,3,1,0,14,3,4,80,1,24,4,3,1,0,1,0
0,38,0,573,0,6,3,3,1,1554,2,0,79,1,2,7,4,0,5329,15717,7,1,1,12,3,4,80,3,17,3,3,13,11,1,9
0,56,1,1400,0,7,3,4,1,1556,4,1,49,1,3,5,4,1,7260,21698,4,1,0,11,3,1,80,0,37,3,2,6,4,0,2
0,23,1,541,2,2,1,0,1,1557,3,1,62,3,1,1,1,0,2322,9518,3,1,0,13,3,3,80,1,3,3,3,0,0,0,0
0,30,1,288,0,2,3,4,1,1559,3,1,99,2,2,4,4,2,4152,15830,1,1,0,19,3,1,80,3,11,3,3,11,10,10,8
0,40,2,530,0,1,4,4,1,1561,3,1,78,2,4,4,2,2,13503,14115,1,1,0,22,4,4,80,1,22,3,2,22,3,11,11
0,51,1,632,2,21,4,2,1,1562,3,1,71,3,2,2,4,1,5441,8423,0,1,1,22,4,4,80,0,11,2,1,10,7,1,0
0,30,1,1334,2,4,2,3,1,1563,3,0,63,2,2,2,2,0,5209,19760,1,1,1,12,3,2,80,3,11,4,2,11,8,2,7
0,54,1,1217,0,2,4,0,1,1566,1,0,60,3,3,8,3,2,13549,24001,9,1,0,12,3,1,80,1,16,5,1,4,3,0,3
0,28,0,120,2,4,3,3,1,1568,2,1,43,3,2,2,3,2,4221,8863,1,1,0,15,3,2,80,0,5,3,4,5,4,0,4
0,58,1,682,2,10,4,3,1,1569,4,1,37,3,4,2,3,1,13872,24409,0,1,0,13,3,3,80,0,38,1,2,37,10,1,8
0,44,0,489,0,23,3,3,1,1570,2,1,67,3,2,6,2,2,2042,25043,4,1,0,12,3,3,80,1,17,3,4,3,2,1,2
1,37,1,807,1,6,4,1,1,1571,3,1,63,3,1,0,1,0,2073,23648,4,1,1,22,4,4,80,0,7,3,3,3,2,0,2
0,32,1,827,0,1,1,4,1,1572,4,1,71,3,1,7,1,1,2956,15178,1,1,0,13,3,4,80,0,1,2,3,1,0,0,0
1,20,2,871,0,6,3,4,1,1573,4,0,66,2,1,6,4,1,2926,19783,1,1,1,18,3,2,80,0,1,5,3,1,0,1,0
0,34,1,665,0,6,4,5,1,1574,1,0,41,3,2,7,3,1,4809,12482,1,1,0,14,3,3,80,0,16,3,3,16,13,2,10
0,37,0,1040,0,2,2,4,1,1575,3,1,100,2,2,4,4,0,5163,15850,5,1,0,14,3,4,80,1,17,2,4,1,0,0,0
0,59,0,1420,1,2,4,1,1,1576,3,0,32,2,5,3,4,2,18844,21922,9,1,0,21,4,4,80,1,30,3,3,3,2,2,2
0,25,1,1280,0,7,1,3,1,1579,4,1,64,2,1,7,4,2,2889,26897,1,1,0,11,3,3,80,2,2,2,3,2,2,2,1
0,51,2,1456,0,1,4,3,1,1581,1,0,30,2,3,4,1,1,7484,25796,3,1,0,20,4,3,80,0,23,1,2,13,12,12,8
0,54,0,142,1,26,3,1,1,1583,4,0,30,4,4,3,4,1,17328,13871,2,1,1,12,3,3,80,0,23,3,3,5,3,4,4
0,24,1,1127,0,18,1,4,1,1584,2,1,52,3,1,6,3,2,2774,13257,0,1,0,12,3,3,80,1,6,2,3,5,3,1,2
0,34,1,1031,0,6,4,4,1,1585,3,0,45,2,2,7,2,0,4505,15000,6,1,0,15,3,3,80,1,12,3,3,1,0,0,0
0,34,1,1354,0,5,3,3,1,1587,3,0,45,2,3,3,1,1,11631,5615,2,1,0,12,3,4,80,0,14,6,3,11,10,5,8
0,36,2,1467,2,11,2,0,1,1588,2,0,92,3,3,2,4,2,9738,22952,0,1,0,14,3,3,80,1,10,6,3,9,7,2,8
0,36,1,922,0,3,2,4,1,1589,1,0,39,3,1,6,4,0,2835,2561,5,1,0,22,4,1,80,1,7,2,3,1,0,0,0
0,43,2,394,2,26,2,4,1,1590,3,1,92,3,4,3,4,2,16959,19494,1,1,1,12,3,4,80,2,25,3,4,25,12,4,12
0,33,0,750,2,22,2,2,1,1592,3,1,95,3,2,2,2,2,6146,15480,0,1,0,13,3,1,80,1,8,2,4,7,7,0,7
1,56,1,441,0,14,4,4,1,1593,2,0,72,3,1,7,2,2,4963,4510,9,1,1,18,3,1,80,3,7,2,3,5,4,4,3
0,51,1,684,0,6,3,4,1,1594,1,1,51,3,5,8,3,1,19537,6462,7,1,0,13,3,3,80,0,23,5,3,20,18,15,15
1,31,1,249,2,6,4,4,1,1595,2,1,76,1,2,2,3,2,6172,20739,4,1,1,18,3,2,80,0,12,3,2,7,7,7,7
0,26,1,841,0,6,3,5,1,1596,3,0,46,2,1,7,2,2,2368,23300,1,1,0,19,3,3,80,0,5,3,2,5,4,4,3
1,58,1,147,0,23,4,3,1,1597,4,0,94,3,3,4,4,2,10312,3465,1,1,0,12,3,4,80,1,40,3,2,40,10,15,6
0,22,1,594,0,2,1,0,1,1599,3,1,100,3,1,6,4,2,2523,19299,0,1,0,14,3,3,80,1,3,2,3,2,1,2,1
0,49,1,470,0,20,4,3,1,1600,3,0,96,3,2,5,1,2,6567,5549,1,1,0,14,3,3,80,0,16,2,2,15,11,5,11
0,50,2,809,2,12,3,2,1,1602,3,0,77,3,3,2,4,1,9208,6645,4,1,0,11,3,4,80,0,16,3,3,2,2,2,1
1,31,1,542,2,20,3,4,1,1603,2,0,71,1,2,2,3,2,4559,24788,3,1,1,11,3,3,80,1,4,2,3,2,2,2,2
0,41,1,802,2,9,1,4,1,1604,3,1,96,3,3,2,3,0,8189,21196,3,1,1,13,3,3,80,1,12,2,3,9,7,0,7
0,36,1,216,0,6,2,3,1,1606,2,1,84,3,2,5,2,0,4941,2819,6,1,0,20,4,4,80,2,7,0,3,3,2,0,1
0,25,1,959,2,28,3,4,1,1609,1,1,41,2,2,2,3,2,8639,24835,2,1,0,18,3,4,80,0,6,3,3,2,2,2,2
0,30,1,1240,1,9,3,1,1,1610,3,1,48,3,2,0,4,2,6347,13982,0,1,1,19,3,4,80,0,12,2,1,11,9,4,7
1,32,1,1033,0,9,3,3,1,1611,1,0,41,3,1,6,1,1,4200,10224,7,1,0,22,4,1,80,0,10,2,4,5,4,0,4
0,45,1,1316,0,29,3,3,1,1612,3,1,83,3,1,7,4,1,3452,9752,5,1,0,13,3,2,80,0,9,2,2,6,5,0,3
0,38,1,364,0,3,5,0,1,1613,4,0,32,3,2,7,3,1,4317,2302,3,1,1,20,4,2,80,0,19,2,3,3,2,2,2
0,30,1,438,0,18,3,4,1,1614,1,0,75,3,1,7,3,1,2632,23910,1,1,0,14,3,3,80,0,5,4,2,5,4,0,4
0,32,2,689,2,9,2,3,1,1615,4,1,35,1,2,2,4,0,4668,22812,0,1,0,17,3,4,80,3,9,2,4,8,7,0,7
0,30,1,201,0,5,3,0,1,1616,4,0,84,3,1,7,1,0,3204,10415,5,1,0,14,3,4,80,1,8,3,3,3,2,2,2
0,41,1,933,0,9,4,4,1,1619,3,1,94,3,1,6,1,2,2238,6961,2,1,0,21,4,4,80,1,7,2,3,5,0,1,4
0,19,1,1181,0,3,1,3,1,1620,2,0,79,3,1,6,2,1,1483,16102,1,1,0,14,3,4,80,0,1,3,3,1,0,0,0
0,40,2,1395,0,26,3,3,1,1621,2,0,54,3,2,7,2,0,5605,8504,1,1,0,11,3,1,80,1,20,2,3,20,7,2,13
0,53,1,1436,2,6,2,2,1,1623,2,1,34,3,2,1,3,2,2306,16047,2,1,1,20,4,4,80,1,13,3,1,7,7,4,5
0,45,1,194,0,9,3,4,1,1624,2,1,60,3,2,6,2,0,2348,10901,8,1,0,18,3,3,80,1,20,2,1,17,9,0,15
0,32,2,967,2,8,3,2,1,1625,2,0,43,3,3,2,4,1,8998,15589,1,1,0,14,3,4,80,0,9,2,3,9,8,3,7
0,29,0,1496,0,1,1,0,1,1626,4,1,41,3,2,5,3,2,4319,26283,1,1,0,13,3,1,80,1,10,1,3,10,7,0,9
0,51,1,1169,0,7,4,3,1,1627,2,1,34,2,2,5,3,2,6132,13983,2,1,0,17,3,3,80,0,10,2,3,1,0,0,0
0,58,1,1145,0,9,3,3,1,1628,2,0,75,2,1,7,2,2,3346,11873,4,1,1,20,4,2,80,1,9,3,2,1,0,0,0
0,40,1,630,2,4,4,2,1,1629,3,1,67,2,3,2,4,2,10855,8552,7,1,0,11,3,1,80,1,15,2,2,12,11,2,11
0,34,2,303,2,2,4,2,1,1630,3,0,75,3,1,1,3,2,2231,11314,6,1,0,18,3,4,80,1,6,3,3,4,3,1,2
0,22,1,1256,0,19,1,3,1,1631,3,1,80,3,1,7,4,2,2323,11992,1,1,0,24,4,1,80,2,2,6,3,2,2,2,2
0,27,0,691,0,9,3,3,1,1632,4,1,57,3,1,7,2,0,2024,5970,6,1,0,18,3,4,80,1,6,1,1,2,2,2,2
0,28,1,440,0,21,3,3,1,1633,3,1,42,3,1,7,4,2,2713,6672,1,1,0,11,3,3,80,1,5,2,1,5,2,0,2
0,57,1,334,0,24,2,4,1,1634,3,1,83,4,3,4,4,0,9439,23402,3,1,1,16,3,2,80,1,12,2,1,5,3,1,4
0,27,0,1450,0,3,3,3,1,1635,3,1,79,2,1,7,3,0,2566,25326,1,1,1,15,3,4,80,1,1,2,2,1,1,0,1
0,41,1,465,0,14,3,4,1,1637,1,1,56,3,1,7,3,0,2451,4609,4,1,0,12,3,1,80,1,13,2,3,9,8,1,8
0,38,1,702,2,1,4,4,1,1639,1,0,59,2,2,2,4,1,8686,12930,4,1,0,22,4,3,80,0,12,2,4,8,3,0,7
0,32,1,120,0,6,5,4,1,1640,3,1,43,3,1,7,3,1,3038,12430,3,1,0,20,4,1,80,0,8,2,3,5,4,1,4
0,27,1,1157,0,17,3,0,1,1641,3,1,51,3,1,7,2,2,3058,13364,0,1,1,16,3,4,80,1,6,3,2,5,2,1,1
0,36,2,1480,0,3,2,3,1,1643,4,1,30,3,1,6,2,1,2088,15062,4,1,0,12,3,3,80,0,13,3,2,8,7,7,2
0,30,0,111,0,9,3,3,1,1644,3,1,66,3,2,6,1,0,3072,11012,1,1,0,11,3,3,80,2,12,4,3,12,9,6,10
0,45,1,1268,2,4,2,4,1,1645,3,0,30,3,2,2,1,0,5006,6319,4,1,1,11,3,1,80,1,9,3,4,5,4,0,3
0,56,1,713,0,8,3,4,1,1646,3,0,67,3,1,7,1,0,4257,13939,4,1,1,18,3,3,80,1,19,3,3,2,2,2,2
0,33,1,134,0,2,3,4,1,1647,3,1,90,3,1,7,4,1,2500,10515,0,1,0,14,3,1,80,0,4,2,4,3,1,0,2
0,46,1,526,2,1,2,2,1,1649,2,0,92,3,3,2,1,0,10453,2137,1,1,0,25,4,3,80,3,24,2,3,24,13,15,7
0,38,1,1380,0,9,2,4,1,1650,3,0,75,3,1,6,4,1,2288,6319,1,1,0,12,3,3,80,0,2,3,3,2,2,2,1
